generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
15570000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.335403,-0.0159436,0.142797,0
15570000,Valenictus_chulavistensis,Pseudotaria_muramotoi,11.7393,0.330707,0.0268845,0.650875,0
15580000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.266781,-0.0180225,0.158953,0
15580000,Valenictus_chulavistensis,Pontolis_magnus,19.2039,0.828388,-0.0246204,0.885092,0
15590000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.402606,-0.0384244,0.126543,0
15590000,Valenictus_chulavistensis,Pontolis_magnus,19.2537,1.08398,-0.0506187,0.827475,0
15600000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.333255,-0.0223235,0.160096,0
15600000,Valenictus_chulavistensis,Pontolis_magnus,19.1947,0.629331,0.00619689,0.903357,0
15610000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.334399,-0.0270406,0.154059,0
15610000,Valenictus_chulavistensis,Pontolis_barroni,20.3334,0.792378,-0.0263894,0.885094,0
15620000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.495439,-0.0385961,0.192638,0
15620000,Valenictus_chulavistensis,Pontolis_magnus,19.2159,1.01714,-0.0522032,0.484896,0
15630000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.421585,-0.0522966,0.165805,0
15630000,Valenictus_chulavistensis,Pontolis_magnus,19.1181,1.27646,-0.0968257,1.05835,0
15640000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.464049,-0.0426156,0.158145,0
15640000,Valenictus_chulavistensis,Pontolis_magnus,18.8367,0.865586,0.0142423,0.684128,0
15650000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.584486,-0.057532,0.149071,0
15650000,Valenictus_chulavistensis,Pontolis_magnus,18.9588,0.838752,-0.0248787,0.789324,0
15660000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.419228,-0.0328326,0.168742,0
15660000,Valenictus_chulavistensis,Pontolis_magnus,18.3007,0.587557,0.0051877,0.532351,0
15670000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.537572,-0.0559189,0.15384,0
15670000,Pusa_caspica,Cystophora_cristata,14.6051,0.389846,-0.0118975,0.00709381,0
15670000,Valenictus_chulavistensis,Pelagiarctos_sp_SDNHM_131041,13.415,0.544005,-0.0485276,0.68089,0
15680000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.480345,-0.0584117,0.15317,0
15680000,Valenictus_chulavistensis,Pontolis_magnus,17.1877,1.18264,-0.0431251,0.699545,0
15690000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.379211,-0.0370173,0.15594,0
15690000,Valenictus_chulavistensis,Pontolis_magnus,18.7637,0.945213,-0.0611237,1.07783,0
15700000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.445242,-0.0390869,0.17335,0
15700000,Valenictus_chulavistensis,Pontolis_barroni,20.4246,0.459519,-0.0377005,0.373447,0
15710000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.335755,-0.0317824,0.163567,0
15710000,Valenictus_chulavistensis,Pontolis_magnus,19.0925,1.40547,-0.0455749,0.736199,0
15720000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.55722,-0.0467714,0.164792,0
15720000,Valenictus_chulavistensis,Pontolis_magnus,18.1216,0.890531,-0.0383753,0.87474,0
15730000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.527726,-0.0505671,0.154873,0
15730000,Valenictus_chulavistensis,Titanotaria_orangensis,14.1074,0.390617,-0.0504183,0.574073,0
15740000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.405876,-0.0337082,0.158875,0
15740000,Valenictus_chulavistensis,Pontolis_magnus,19.0093,0.792972,-0.0321434,0.788979,0
15750000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.42166,-0.0360262,0.142548,0
15750000,Valenictus_chulavistensis,Pontolis_magnus,19.054,0.73142,-0.0282771,0.699329,0
15760000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.433001,-0.0347626,0.120188,0
15760000,Valenictus_chulavistensis,Pontolis_barroni,19.644,0.931365,-0.0360786,1.01631,0
15770000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.410432,-0.0395504,0.111123,0
15770000,Valenictus_chulavistensis,Pontolis_barroni,20.303,0.834561,-0.0342099,0.9981,0
15780000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.336599,-0.0191421,0.164404,0
